,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
678,Do You Wanna Get High?,alternative,0.443,0.813,3,-7.274,0,0.0456,0.00111,8.32e-05,0.117,0.691,132.046,audio_features,5IJ6rniX2mkT2ITklBSx6a,spotify:track:5IJ6rniX2mkT2ITklBSx6a,https://api.spotify.com/v1/tracks/5IJ6rniX2mkT2ITklBSx6a,https://api.spotify.com/v1/audio-analysis/5IJ6rniX2mkT2ITklBSx6a,207760,4
679,King Of The World,alternative,0.433,0.879,6,-5.395,1,0.067,0.0168,0,0.0688,0.536,79.982,audio_features,5vBuxtwitUimHR2gBOnJYR,spotify:track:5vBuxtwitUimHR2gBOnJYR,https://api.spotify.com/v1/tracks/5vBuxtwitUimHR2gBOnJYR,https://api.spotify.com/v1/audio-analysis/5vBuxtwitUimHR2gBOnJYR,204480,4
680,Summer Elaine and Drunk Dori,alternative,0.558,0.838,11,-6.224,1,0.0464,0.00174,2.27e-05,0.102,0.716,122.073,audio_features,2dLrkKiddmHEYAQ7fUwfxw,spotify:track:2dLrkKiddmHEYAQ7fUwfxw,https://api.spotify.com/v1/tracks/2dLrkKiddmHEYAQ7fUwfxw,https://api.spotify.com/v1/audio-analysis/2dLrkKiddmHEYAQ7fUwfxw,205427,4
681,L.A. Girlz,alternative,0.417,0.799,8,-4.705,1,0.0386,0.00257,2.13e-06,0.0674,0.416,117.215,audio_features,0U6QHjAcifZLGrVsFObjEK,spotify:track:0U6QHjAcifZLGrVsFObjEK,https://api.spotify.com/v1/tracks/0U6QHjAcifZLGrVsFObjEK,https://api.spotify.com/v1/audio-analysis/0U6QHjAcifZLGrVsFObjEK,209893,1
682,Jacked Up,alternative,0.552,0.863,4,-5.504,0,0.0431,0.0733,1.84e-06,0.25,0.345,90.675,audio_features,6Uks8ZMSlASX7aygehQesZ,spotify:track:6Uks8ZMSlASX7aygehQesZ,https://api.spotify.com/v1/tracks/6Uks8ZMSlASX7aygehQesZ,https://api.spotify.com/v1/audio-analysis/6Uks8ZMSlASX7aygehQesZ,173507,4
683,Endless Bummer,alternative,0.595,0.379,5,-10.067,0,0.0252,0.19,0,0.638,0.475,101.962,audio_features,7MsP6bRg4d7rnuZqaN0HnE,spotify:track:7MsP6bRg4d7rnuZqaN0HnE,https://api.spotify.com/v1/tracks/7MsP6bRg4d7rnuZqaN0HnE,https://api.spotify.com/v1/audio-analysis/7MsP6bRg4d7rnuZqaN0HnE,254720,4
684,Big Lie,rap,0.442,0.684,6,-4.888,0,0.168,0.191,0,0.0725,0.218,170.862,audio_features,02opp1cycqiFNDpLd2o1J3,spotify:track:02opp1cycqiFNDpLd2o1J3,https://api.spotify.com/v1/tracks/02opp1cycqiFNDpLd2o1J3,https://api.spotify.com/v1/audio-analysis/02opp1cycqiFNDpLd2o1J3,207680,4
685,Deja Vu,rap,0.62,0.69,7,-6.508,1,0.0493,0.0931,0,0.131,0.331,133.935,audio_features,0H8XeaJunhvpBdBFIYi6Sh,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,234213,4
686,Cold,rap,0.67,0.572,4,-7.312,0,0.0415,0.647,4.72e-06,0.104,0.259,132.98,audio_features,1QWmKmqhv5zcsS3v45FNl0,spotify:track:1QWmKmqhv5zcsS3v45FNl0,https://api.spotify.com/v1/tracks/1QWmKmqhv5zcsS3v45FNl0,https://api.spotify.com/v1/audio-analysis/1QWmKmqhv5zcsS3v45FNl0,268933,4
687,Up There,rap,0.654,0.378,5,-8.108,0,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,audio_features,2rKmNEYrQxaOPZrOWKZpOc,spotify:track:2rKmNEYrQxaOPZrOWKZpOc,https://api.spotify.com/v1/tracks/2rKmNEYrQxaOPZrOWKZpOc,https://api.spotify.com/v1/audio-analysis/2rKmNEYrQxaOPZrOWKZpOc,194827,4
688,"Yours Truly, Austin Post",rap,0.649,0.618,6,-5.694,1,0.0672,0.483,2.53e-06,0.166,0.421,125.976,audio_features,0LpiKjWMfZTkPPHonlM8nB,spotify:track:0LpiKjWMfZTkPPHonlM8nB,https://api.spotify.com/v1/tracks/0LpiKjWMfZTkPPHonlM8nB,https://api.spotify.com/v1/audio-analysis/0LpiKjWMfZTkPPHonlM8nB,219147,4
689,Money Made Me Do It,rap,0.734,0.429,7,-6.511,1,0.16,0.305,0,0.0659,0.372,83.022,audio_features,1ysAvOdJgUjc6CqOQxepaz,spotify:track:1ysAvOdJgUjc6CqOQxepaz,https://api.spotify.com/v1/tracks/1ysAvOdJgUjc6CqOQxepaz,https://api.spotify.com/v1/audio-analysis/1ysAvOdJgUjc6CqOQxepaz,224960,4
690,Broken Whiskey Glass,rap,0.512,0.673,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,audio_features,5BoOzegGrg5XFRR8UBDtkF,spotify:track:5BoOzegGrg5XFRR8UBDtkF,https://api.spotify.com/v1/tracks/5BoOzegGrg5XFRR8UBDtkF,https://api.spotify.com/v1/audio-analysis/5BoOzegGrg5XFRR8UBDtkF,233813,4
691,No Option,rap,0.575,0.734,2,-4.949,1,0.057,0.0757,0,0.241,0.494,83.986,audio_features,6M0IsaUX4GNyto4niSegfI,spotify:track:6M0IsaUX4GNyto4niSegfI,https://api.spotify.com/v1/tracks/6M0IsaUX4GNyto4niSegfI,https://api.spotify.com/v1/audio-analysis/6M0IsaUX4GNyto4niSegfI,179827,4
692,White Iverson,rap,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,audio_features,6eT7xZZlB2mwyzJ2sUKG6w,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,256533,4
693,I Fall Apart,rap,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
694,Patient,rap,0.743,0.662,5,-6.108,0,0.179,0.565,0,0.128,0.552,89.975,audio_features,5DLTuH4A5VZB2HKpqHQR6t,spotify:track:5DLTuH4A5VZB2HKpqHQR6t,https://api.spotify.com/v1/tracks/5DLTuH4A5VZB2HKpqHQR6t,https://api.spotify.com/v1/audio-analysis/5DLTuH4A5VZB2HKpqHQR6t,194333,4
695,Go Flex,rap,0.665,0.498,5,-8.185,1,0.0831,0.228,0,0.0757,0.127,81.967,audio_features,5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ,179613,4
696,Feel,rap,0.497,0.507,5,-8.075,0,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,audio_features,7MTIDmToGs0I5Oue9V0CHl,spotify:track:7MTIDmToGs0I5Oue9V0CHl,https://api.spotify.com/v1/tracks/7MTIDmToGs0I5Oue9V0CHl,https://api.spotify.com/v1/audio-analysis/7MTIDmToGs0I5Oue9V0CHl,197120,4
697,Too Young,rap,0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,audio_features,4SYUUlkScpNR1QvPscXf8t,spotify:track:4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/tracks/4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/audio-analysis/4SYUUlkScpNR1QvPscXf8t,237147,4
698,Congratulations,rap,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
699,Leave,rap,0.535,0.55,4,-7.249,1,0.0229,0.246,0.000105,0.124,0.619,90.086,audio_features,5dI1yHSqgmilFEqpGbqxHh,spotify:track:5dI1yHSqgmilFEqpGbqxHh,https://api.spotify.com/v1/tracks/5dI1yHSqgmilFEqpGbqxHh,https://api.spotify.com/v1/audio-analysis/5dI1yHSqgmilFEqpGbqxHh,324853,4
700,Hit This Hard,rap,0.628,0.553,0,-8.967,1,0.0472,0.294,0.00551,0.0825,0.367,140.026,audio_features,61jnrkPHpLumBf1kqGpRRt,spotify:track:61jnrkPHpLumBf1kqGpRRt,https://api.spotify.com/v1/tracks/61jnrkPHpLumBf1kqGpRRt,https://api.spotify.com/v1/audio-analysis/61jnrkPHpLumBf1kqGpRRt,249027,4
701,Feeling Whitney,rap,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,audio_features,35r28RDot7nPE7y9K9H7l0,spotify:track:35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/audio-analysis/35r28RDot7nPE7y9K9H7l0,257267,4
702,Not For Radio,rap,0.494,0.802,4,-5.08,0,0.412,0.0671,0,0.176,0.453,96.703,audio_features,5FYu8uBB6E11mepU601601,spotify:track:5FYu8uBB6E11mepU601601,https://api.spotify.com/v1/tracks/5FYu8uBB6E11mepU601601,https://api.spotify.com/v1/audio-analysis/5FYu8uBB6E11mepU601601,202515,5
703,Cops Shot The Kid,rap,0.442,0.71,7,-5.142,1,0.684,0.0264,0,0.618,0.508,205.116,audio_features,1vi9adPJiD4d22ybGp25hy,spotify:track:1vi9adPJiD4d22ybGp25hy,https://api.spotify.com/v1/tracks/1vi9adPJiD4d22ybGp25hy,https://api.spotify.com/v1/audio-analysis/1vi9adPJiD4d22ybGp25hy,167908,4
704,White Label,rap,0.565,0.717,11,-4.455,0,0.331,0.475,0,0.193,0.341,75.505,audio_features,5JoUwqXt9IPLbiJ6pXwarL,spotify:track:5JoUwqXt9IPLbiJ6pXwarL,https://api.spotify.com/v1/tracks/5JoUwqXt9IPLbiJ6pXwarL,https://api.spotify.com/v1/audio-analysis/5JoUwqXt9IPLbiJ6pXwarL,178027,4
705,Bonjour,rap,0.647,0.856,5,-4.451,1,0.266,0.153,0,0.262,0.637,143.953,audio_features,6w9lmWBgqzPQHNQo5KaORN,spotify:track:6w9lmWBgqzPQHNQo5KaORN,https://api.spotify.com/v1/tracks/6w9lmWBgqzPQHNQo5KaORN,https://api.spotify.com/v1/audio-analysis/6w9lmWBgqzPQHNQo5KaORN,201561,4
706,everything,rap,0.569,0.541,9,-6.036,1,0.381,0.474,0,0.254,0.206,82.423,audio_features,3XaNHbNa9Chz9plhRpcaof,spotify:track:3XaNHbNa9Chz9plhRpcaof,https://api.spotify.com/v1/tracks/3XaNHbNa9Chz9plhRpcaof,https://api.spotify.com/v1/audio-analysis/3XaNHbNa9Chz9plhRpcaof,452504,4
707,Adam and Eve,rap,0.624,0.803,9,-5.107,0,0.218,0.0453,0,0.318,0.172,92.401,audio_features,0BSPhsCKfwENstErymcD80,spotify:track:0BSPhsCKfwENstErymcD80,https://api.spotify.com/v1/tracks/0BSPhsCKfwENstErymcD80,https://api.spotify.com/v1/audio-analysis/0BSPhsCKfwENstErymcD80,250760,4
708,Simple Things,rap,0.626,0.667,2,-5.882,0,0.233,0.0916,0,0.22,0.285,77.996,audio_features,7jzcoWGOQXGufcXbs7TFVN,spotify:track:7jzcoWGOQXGufcXbs7TFVN,https://api.spotify.com/v1/tracks/7jzcoWGOQXGufcXbs7TFVN,https://api.spotify.com/v1/audio-analysis/7jzcoWGOQXGufcXbs7TFVN,139718,4
709,Smile,indie,0.45,0.515,0,-9.428,1,0.227,0.919,0.00246,0.162,0.719,78.372,audio_features,0Q7bQszd9Lr699WS2Uo9aq,spotify:track:0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/tracks/0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/audio-analysis/0Q7bQszd9Lr699WS2Uo9aq,143600,4
710,Star Treatment,indie,0.581,0.767,7,-5.026,0,0.0527,0.243,0.00131,0.141,0.673,120.07,audio_features,0FgNSsaSZTvbLXUumSO8LQ,spotify:track:0FgNSsaSZTvbLXUumSO8LQ,https://api.spotify.com/v1/tracks/0FgNSsaSZTvbLXUumSO8LQ,https://api.spotify.com/v1/audio-analysis/0FgNSsaSZTvbLXUumSO8LQ,354640,4
711,One Point Perspective,indie,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,audio_features,2AKwcNHeGAqCpD6etK425X,spotify:track:2AKwcNHeGAqCpD6etK425X,https://api.spotify.com/v1/tracks/2AKwcNHeGAqCpD6etK425X,https://api.spotify.com/v1/audio-analysis/2AKwcNHeGAqCpD6etK425X,208640,4
712,American Sports,indie,0.372,0.865,7,-4.288,0,0.0513,0.00169,0.00293,0.127,0.594,176.689,audio_features,0mQiDbYxHElUp1eNpLZXaY,spotify:track:0mQiDbYxHElUp1eNpLZXaY,https://api.spotify.com/v1/tracks/0mQiDbYxHElUp1eNpLZXaY,https://api.spotify.com/v1/audio-analysis/0mQiDbYxHElUp1eNpLZXaY,158040,3
713,Tranquility Base Hotel & Casino,indie,0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,audio_features,7co8zvT6HJuyT81IDukyID,spotify:track:7co8zvT6HJuyT81IDukyID,https://api.spotify.com/v1/tracks/7co8zvT6HJuyT81IDukyID,https://api.spotify.com/v1/audio-analysis/7co8zvT6HJuyT81IDukyID,212093,4
714,Golden Trunks,indie,0.492,0.564,2,-5.811,1,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,audio_features,3NmndGYOIYocA5OTHMVoaw,spotify:track:3NmndGYOIYocA5OTHMVoaw,https://api.spotify.com/v1/tracks/3NmndGYOIYocA5OTHMVoaw,https://api.spotify.com/v1/audio-analysis/3NmndGYOIYocA5OTHMVoaw,173627,4
715,Four Out Of Five,indie,0.601,0.863,0,-4.31,1,0.0685,0.0626,0,0.0717,0.676,130.189,audio_features,3nhzPKCm2yqGmgEhdAg19u,spotify:track:3nhzPKCm2yqGmgEhdAg19u,https://api.spotify.com/v1/tracks/3nhzPKCm2yqGmgEhdAg19u,https://api.spotify.com/v1/audio-analysis/3nhzPKCm2yqGmgEhdAg19u,312347,4
716,The World's First Ever Monster Truck Front Flip,indie,0.602,0.601,10,-5.742,1,0.0303,0.346,0.349,0.0735,0.553,145.075,audio_features,1JdArJ9NKCF9TQASGQgszg,spotify:track:1JdArJ9NKCF9TQASGQgszg,https://api.spotify.com/v1/tracks/1JdArJ9NKCF9TQASGQgszg,https://api.spotify.com/v1/audio-analysis/1JdArJ9NKCF9TQASGQgszg,180013,4
717,Science Fiction,indie,0.542,0.766,7,-5.411,1,0.0282,0.0295,0.0802,0.396,0.643,88.062,audio_features,57oJKJys4oC7NTR7hwZkPU,spotify:track:57oJKJys4oC7NTR7hwZkPU,https://api.spotify.com/v1/tracks/57oJKJys4oC7NTR7hwZkPU,https://api.spotify.com/v1/audio-analysis/57oJKJys4oC7NTR7hwZkPU,185907,4
718,She Looks Like Fun,indie,0.514,0.773,0,-3.754,1,0.0388,0.00944,0.00326,0.387,0.445,103.943,audio_features,4z6mZWFgBZd07926K61Mi8,spotify:track:4z6mZWFgBZd07926K61Mi8,https://api.spotify.com/v1/tracks/4z6mZWFgBZd07926K61Mi8,https://api.spotify.com/v1/audio-analysis/4z6mZWFgBZd07926K61Mi8,182560,4
719,Batphone,indie,0.675,0.681,5,-5.728,0,0.0356,0.312,0,0.304,0.675,106.521,audio_features,7seSDB6TiLZarbicyDIjiQ,spotify:track:7seSDB6TiLZarbicyDIjiQ,https://api.spotify.com/v1/tracks/7seSDB6TiLZarbicyDIjiQ,https://api.spotify.com/v1/audio-analysis/7seSDB6TiLZarbicyDIjiQ,271613,4
720,The Ultracheese,indie,0.476,0.555,9,-6.551,1,0.0404,0.624,3.98e-05,0.126,0.426,131.497,audio_features,4VysGAsuHWHDxasPnTgwbo,spotify:track:4VysGAsuHWHDxasPnTgwbo,https://api.spotify.com/v1/tracks/4VysGAsuHWHDxasPnTgwbo,https://api.spotify.com/v1/audio-analysis/4VysGAsuHWHDxasPnTgwbo,217720,3
721,Vice City (feat. Black Hippy),rap,0.844,0.553,8,-7.284,0,0.356,0.156,1.32e-06,0.0816,0.511,114.939,audio_features,2SIdGJTWirTxRNEyCp9ocI,spotify:track:2SIdGJTWirTxRNEyCp9ocI,https://api.spotify.com/v1/tracks/2SIdGJTWirTxRNEyCp9ocI,https://api.spotify.com/v1/audio-analysis/2SIdGJTWirTxRNEyCp9ocI,283752,4
722,Paranoid,rap,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31e-05,0.167,0.253,159.914,audio_features,3fpVWegR6YOS1Yk5HSMYIq,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,https://api.spotify.com/v1/tracks/3fpVWegR6YOS1Yk5HSMYIq,https://api.spotify.com/v1/audio-analysis/3fpVWegR6YOS1Yk5HSMYIq,221787,4
723,Spoil My Night (feat. Swae Lee),rap,0.672,0.717,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,audio_features,5VuxWXbt7XENQCtE9TzpTv,spotify:track:5VuxWXbt7XENQCtE9TzpTv,https://api.spotify.com/v1/tracks/5VuxWXbt7XENQCtE9TzpTv,https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv,194560,4
724,Rich & Sad,rap,0.599,0.571,2,-4.998,1,0.0665,0.198,0,0.0969,0.285,151.974,audio_features,2VdT56BGpdqNHUgOe1j5vc,spotify:track:2VdT56BGpdqNHUgOe1j5vc,https://api.spotify.com/v1/tracks/2VdT56BGpdqNHUgOe1j5vc,https://api.spotify.com/v1/audio-analysis/2VdT56BGpdqNHUgOe1j5vc,206453,4
725,Zack And Codeine,rap,0.738,0.824,5,-5.165,0,0.0437,0.15,0,0.132,0.386,138.039,audio_features,5lZZmityu9TAjNvSY6GLhR,spotify:track:5lZZmityu9TAjNvSY6GLhR,https://api.spotify.com/v1/tracks/5lZZmityu9TAjNvSY6GLhR,https://api.spotify.com/v1/audio-analysis/5lZZmityu9TAjNvSY6GLhR,204360,4
726,Takin' Shots,rap,0.762,0.621,0,-6.24,1,0.0866,0.61,0,0.464,0.593,120.056,audio_features,5ffntNJnJOeFv7b7DCd0Bw,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,https://api.spotify.com/v1/tracks/5ffntNJnJOeFv7b7DCd0Bw,https://api.spotify.com/v1/audio-analysis/5ffntNJnJOeFv7b7DCd0Bw,216747,4
727,rockstar (feat. 21 Savage),rap,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
728,Over Now,rap,0.569,0.777,4,-4.041,0,0.0834,0.139,0,0.132,0.181,164.027,audio_features,09IOPhEh1OMe0HD9b36FJk,spotify:track:09IOPhEh1OMe0HD9b36FJk,https://api.spotify.com/v1/tracks/09IOPhEh1OMe0HD9b36FJk,https://api.spotify.com/v1/audio-analysis/09IOPhEh1OMe0HD9b36FJk,246987,4
729,Psycho (feat. Ty Dolla $ign),rap,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
730,Better Now,rap,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
731,Ball For Me (feat. Nicki Minaj),rap,0.797,0.55,9,-4.166,1,0.24,0.513,0,0.0786,0.543,134.206,audio_features,6IaieqiCVvsNvEt6Y7yOFa,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/tracks/6IaieqiCVvsNvEt6Y7yOFa,https://api.spotify.com/v1/audio-analysis/6IaieqiCVvsNvEt6Y7yOFa,206267,4
732,Otherside,rap,0.652,0.643,9,-5.667,0,0.0353,0.318,2.87e-06,0.208,0.109,104.932,audio_features,4qWCFTuNnmGNdY4egtb4ZY,spotify:track:4qWCFTuNnmGNdY4egtb4ZY,https://api.spotify.com/v1/tracks/4qWCFTuNnmGNdY4egtb4ZY,https://api.spotify.com/v1/audio-analysis/4qWCFTuNnmGNdY4egtb4ZY,228227,4
733,Stay,rap,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,audio_features,4H7WNRErSbONkM06blBoGc,spotify:track:4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/tracks/4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,204427,4
734,Blame It On Me,rap,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65e-06,0.164,0.274,121.873,audio_features,1ZemPoaj7LBj1RAQrb89EC,spotify:track:1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/tracks/1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,261800,4
735,Same Bitches (feat. G-Eazy & YG),rap,0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,audio_features,688QpQAwqsLdBR6lr13wK1,spotify:track:688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/tracks/688QpQAwqsLdBR6lr13wK1,https://api.spotify.com/v1/audio-analysis/688QpQAwqsLdBR6lr13wK1,212467,4
736,Jonestown (Interlude),rap,0.38,0.454,0,-10.271,0,0.0362,0.755,0.623,0.263,0.288,77.592,audio_features,0R6Jlsq25eZB3Wftpxi3oF,spotify:track:0R6Jlsq25eZB3Wftpxi3oF,https://api.spotify.com/v1/tracks/0R6Jlsq25eZB3Wftpxi3oF,https://api.spotify.com/v1/audio-analysis/0R6Jlsq25eZB3Wftpxi3oF,112013,4
737,92 Explorer,rap,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,audio_features,1D2L6MefbXon28PzIk9I3r,spotify:track:1D2L6MefbXon28PzIk9I3r,https://api.spotify.com/v1/tracks/1D2L6MefbXon28PzIk9I3r,https://api.spotify.com/v1/audio-analysis/1D2L6MefbXon28PzIk9I3r,211427,4
738,Candy Paint,rap,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,audio_features,32lItqlMi4LBhb4k0BaSaC,spotify:track:32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,227533,4
739,Sugar Wraith,rap,0.606,0.775,5,-4.269,0,0.0671,0.262,0,0.1,0.307,164.02,audio_features,0MrRAUcB8AZiB9ue2VOBYe,spotify:track:0MrRAUcB8AZiB9ue2VOBYe,https://api.spotify.com/v1/tracks/0MrRAUcB8AZiB9ue2VOBYe,https://api.spotify.com/v1/audio-analysis/0MrRAUcB8AZiB9ue2VOBYe,228147,4
740,My Name Is Jonas,alternative,0.295,0.94,11,-5.247,1,0.0449,0.00021,0.00106,0.276,0.58,186.186,audio_features,4nzyOwogJuWn1s6QuGFZ6w,spotify:track:4nzyOwogJuWn1s6QuGFZ6w,https://api.spotify.com/v1/tracks/4nzyOwogJuWn1s6QuGFZ6w,https://api.spotify.com/v1/audio-analysis/4nzyOwogJuWn1s6QuGFZ6w,204293,3
741,No One Else,alternative,0.461,0.882,4,-5.409,1,0.0343,0.000248,0.00049,0.121,0.688,138.303,audio_features,2w12ff20EDDeXpsx08CgG5,spotify:track:2w12ff20EDDeXpsx08CgG5,https://api.spotify.com/v1/tracks/2w12ff20EDDeXpsx08CgG5,https://api.spotify.com/v1/audio-analysis/2w12ff20EDDeXpsx08CgG5,184507,4
742,The World Has Turned And Left Me Here,alternative,0.455,0.918,6,-5.724,1,0.0352,0.000399,0.0134,0.323,0.56,99.078,audio_features,06isZAG9Bgm4jhPj7V0Rhx,spotify:track:06isZAG9Bgm4jhPj7V0Rhx,https://api.spotify.com/v1/tracks/06isZAG9Bgm4jhPj7V0Rhx,https://api.spotify.com/v1/audio-analysis/06isZAG9Bgm4jhPj7V0Rhx,259467,4
743,Buddy Holly,alternative,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4
744,Undone - The Sweater Song,alternative,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,audio_features,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4
745,Surf Wax America,alternative,0.405,0.916,6,-7.557,1,0.0953,0.000345,0.172,0.274,0.332,164.961,audio_features,1w8gsT5RBrFfTrLYhDRJIk,spotify:track:1w8gsT5RBrFfTrLYhDRJIk,https://api.spotify.com/v1/tracks/1w8gsT5RBrFfTrLYhDRJIk,https://api.spotify.com/v1/audio-analysis/1w8gsT5RBrFfTrLYhDRJIk,186440,4
746,Say It Ain't So,alternative,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,audio_features,6VoIBz0VhCyz7OdEoRYDiA,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/tracks/6VoIBz0VhCyz7OdEoRYDiA,https://api.spotify.com/v1/audio-analysis/6VoIBz0VhCyz7OdEoRYDiA,258827,4
747,In The Garage,alternative,0.531,0.729,6,-6.994,1,0.0283,0.000119,0.00013,0.107,0.362,97.47,audio_features,3If9Idk1rglOqubIsJcpmv,spotify:track:3If9Idk1rglOqubIsJcpmv,https://api.spotify.com/v1/tracks/3If9Idk1rglOqubIsJcpmv,https://api.spotify.com/v1/audio-analysis/3If9Idk1rglOqubIsJcpmv,235707,4
748,Holiday,alternative,0.487,0.811,8,-7.223,1,0.0432,0.000408,3.83e-05,0.146,0.382,120.124,audio_features,5vkkhwtKWnGkFu3tagE71D,spotify:track:5vkkhwtKWnGkFu3tagE71D,https://api.spotify.com/v1/tracks/5vkkhwtKWnGkFu3tagE71D,https://api.spotify.com/v1/audio-analysis/5vkkhwtKWnGkFu3tagE71D,204933,3
